a giraffe is standing in the middle of a field ., ./sample-video-frames/pointing____getty-aerial-view-of-latin-american-men-managing-a-coffee-crop-video-id825363454_3.jpg
a man and a woman standing next to a car ., ./sample-video-frames/arresting____yt-cE7cxGjcBfI_509.jpg
a close up of a person holding an apple, ./sample-video-frames/colliding____yt-ypXCtGhcyV8_3.jpg
a close up of a plate of food on a table, ./sample-video-frames/peeling____yt-gkr7tXhK-n0_86.jpg
a group of people riding on the backs of elephants ., ./sample-video-frames/diving____yt-B8oZa0YWb3c_4.jpg
a couple of people on a beach with surfboards ., ./sample-video-frames/crawling____getty-baby-crawling-on-the-beach-video-id473176453_7.jpg
a plane flying over a large body of water ., ./sample-video-frames/launching____getty-plane-taking-off-a380-sydney-airport-in-gray-weather-4k-video-id502338020_19.jpg
a pair of scissors sitting on top of a table ., ./sample-video-frames/building____2aTKmbRQQs0_134.jpg
a man is standing on a boat in the water ., ./sample-video-frames/cuddling____getty-close-up-view-of-mature-couple-looking-out-to-sea-video-id640070286_3.jpg
a black and white photo of a body of water, ./sample-video-frames/splashing____getty-close-up-panning-shot-of-river-streaming-over-mossy-rocks-video-id620874330_1.jpg
a close up of a pair of scissors, ./sample-video-frames/crawling____getty-black-ants-nest-video-id181113298_6.jpg
a black and white photo of a street light ., ./sample-video-frames/mopping____yt-2Vdb5gKmdIo_129.jpg
a man holding a cell phone up to his ear ., ./sample-video-frames/tickling____yt-cimeWWxX4Vo_476.jpg
a baseball player swinging a bat at a ball, ./sample-video-frames/kicking____giphy-1268R5Wb8MyhBm_0.jpg
a man standing next to a parked motorcycle ., ./sample-video-frames/pushing____giphy-NVW5Hh2qor4iI_0.jpg
a person jumping a snow board in the air, ./sample-video-frames/bulldozing____getty-view-of-beautiful-smoke-with-bulldozer-leaving-virginia-mines-united-video-id158816118_2.jpg
a couple of people that are in a room, ./sample-video-frames/chewing____yt-43XGrdltEgA_23.jpg
a man taking a picture of himself in a mirror ., ./sample-video-frames/crying____giphy-n2u1OyRdrGKyc_0.jpg
a woman sitting on a bench eating a sandwich ., ./sample-video-frames/licking____getty-young-woman-eating-ice-cream-and-photo-messaging-with-phone-video-id847527046_30.jpg
a group of people standing in front of a tv ., ./sample-video-frames/discussing____yt-SImrpyNQvSs_205.jpg
a statue of a cow sitting on top of a table ., ./sample-video-frames/slicing____yt-vFlnbGNZi54_16.jpg
a group of people sitting around a table eating food ., ./sample-video-frames/dining____getty-making-a-toast-video-id826465074_16.jpg
a view of a city skyline from a plane ., ./sample-video-frames/jogging____getty-woman-running-up-staircase-video-id482460932_2.jpg
a group of people playing a game with nintendo wii controllers ., ./sample-video-frames/applauding____yt-R0iEPXIljjM_39.jpg
a person holding a pair of scissors in their hands ., ./sample-video-frames/pressing____flickr-4-6-1-5-4-8-7-7-5846154877_5.jpg
a man in a suit and tie sitting in a car ., ./sample-video-frames/repairing____getty-repairman-working-video-id837070226_2.jpg
a group of people riding on top of an elephant ., ./sample-video-frames/adult+male+singing____getty-maasai-ceremony-warriors-jumping-up-and-down-dancing-low-angle-view-video-id148363457_4.jpg
a group of men standing around each other in a room ., ./sample-video-frames/arresting____getty-police-arresting-intoxicated-pedestrian-and-putting-him-in-the-back-video-idmr_00086354_19.jpg
a person sitting on a bench looking out a window ., ./sample-video-frames/balancing____getty-dancer-video-id636318838_4.jpg
a group of people standing around a motorcycle ., ./sample-video-frames/flipping____giphy-ELeZmvanZ6igo_0.jpg
a man standing next to a red and white truck ., ./sample-video-frames/sowing____yt-kDLgAkX4-cE_5.jpg
a window with a view of a city ., ./sample-video-frames/fishing____yt-s6_PgIbrado_121.jpg
a close up of a person holding a tennis racket, ./sample-video-frames/flipping____yt-mgHB_Sg5WOk_337.jpg
a group of people sitting around a table ., ./sample-video-frames/waxing____yt-u4wMsgAtvHo_17.jpg
a woman in a dress holding a cell phone ., ./sample-video-frames/marrying____yt-HIu2sI5lljQ_2061.jpg
a man is laying on a bed with his arms crossed ., ./sample-video-frames/tattooing____yt-vh76p4NnCis_152.jpg
a man on a motor bike on a road ., ./sample-video-frames/hunting____yt-rVy0PQkvqfE_16.jpg
a man riding a skateboard down the side of a ramp ., ./sample-video-frames/flipping____yt-Lg4AiMS2SHk_9.jpg
a horse that is standing in the grass ., ./sample-video-frames/flipping____giphy-rYrQvXiUIQ7bq_0.jpg
a group of people riding bikes down a street ., ./sample-video-frames/riding____flickr-2-1-4-1-1-3-4-7-3521411347_4.jpg
a black and white photo of a man and a woman ., ./sample-video-frames/adult+male+singing____yt-zpJ4TBu0bP8_21.jpg
a woman sitting on a beach with a surfboard ., ./sample-video-frames/talking____flickr-9-6-3-8-2-4-6-6-16596382466_12.jpg
a truck is parked on the side of the road ., ./sample-video-frames/racing____flickr-0-4-2-4-4-6-9-2-19204244692_2.jpg
a group of people walking down a street ., ./sample-video-frames/drenching____getty-young-couple-run-across-the-street-in-the-rain-video-id655984073_4.jpg
a group of people standing around a living room ., ./sample-video-frames/child+singing____getty-young-girl-singing-and-dancing-for-her-friends-video-idrbrp01544_5.jpg
a man standing on a boat in the water ., ./sample-video-frames/pouring____aPxP2yMAraE_8.jpg
a woman is playing a video game in a living room ., ./sample-video-frames/massaging____yt-AXF9uboAbjU_118.jpg
a group of men on a field playing baseball ., ./sample-video-frames/pitching____yt-ukfJSmfcvl8_2.jpg
a herd of sheep grazing on a lush green hillside ., ./sample-video-frames/hiking____flickr-8-6-6-6-8-3-3-9-3786668339_16.jpg
a man riding a snowboard down a snow covered slope ., ./sample-video-frames/hiking____flickr-2-0-2-0-3-2-8-2-2620203282_9.jpg
a man is holding a video game controller, ./sample-video-frames/running____giphy-MrDuk7yhP49c4_4.jpg
a black and white photo of a boat in the water ., ./sample-video-frames/draining____flickr-1-3-4-1-4-4-9-7-5313414497_3.jpg
a group of people riding skis down a snow covered slope ., ./sample-video-frames/skiing____yt-oja6Ik1IiWk_12.jpg
a large passenger jet flying through a blue sky ., ./sample-video-frames/flying____flickr-4-5-6-6-7-5-2-0-5345667520_17.jpg
a television screen with a bunch of stickers on it, ./sample-video-frames/snowing____wc-JxLoIYIduLAK_65.jpg
a group of people standing on a street holding umbrellas ., ./sample-video-frames/praying____getty-indonesian-muslims-perform-their-friday-prayer-at-the-first-week-the-video-id477991118_98.jpg
a man in a blue shirt is playing tennis, ./sample-video-frames/spraying____yt-1U7-xNvqXi8_215.jpg
a man in a suit and tie looking at his cell phone ., ./sample-video-frames/asking____yt-yi59sg92sro_159.jpg
a young boy holding a nintendo wii game controller ., ./sample-video-frames/child+singing____flickr-4-3-1-2-6-2-1-3-21643126213_1.jpg
a woman holding a book in her hand ., ./sample-video-frames/studying____getty-girl-selecting-and-reading-spanish-language-book-in-school-library-video-id106345894_10.jpg
a bunch of birds flying around a tree ., ./sample-video-frames/flooding____yt-WAtYxjf6mvI_363.jpg
a group of people standing next to each other ., ./sample-video-frames/praying____getty-funeral-ceremony-is-held-for-turkish-soldier-fahrettin-livcalkan-who-video-id600004056_34.jpg
a woman holding a cell phone to her ear ., ./sample-video-frames/combing____getty-curling-hair-video-id482443031_11.jpg
a laptop computer sitting on top of a table ., ./sample-video-frames/filling____flickr-3-0-0-2-9-0-4-2-8230029042_73.jpg
a fire hydrant in the middle of a forest ., ./sample-video-frames/pouring____yt-uNOXyWNGbRU_333.jpg
a person holding a pair of scissors in their hands ., ./sample-video-frames/digging____yt-uF9uwC-o7cY_80.jpg
a small boat in a body of water, ./sample-video-frames/sailing____giphy-13d2p2WSr2MAfe_0.jpg
a group of men on a field playing baseball ., ./sample-video-frames/camping____getty-young-couple-preparing-meal-on-campfire-video-id610196364_2.jpg
a black and white cat laying on the ground ., ./sample-video-frames/playing____flickr-7-7-1-1-6-9-3-5-10877116935_25.jpg
a large elephant standing in the middle of a field ., ./sample-video-frames/jogging____getty-female-runners-legs-at-sunset-video-id500040140_2.jpg
a man in a suit and tie holding a cell phone ., ./sample-video-frames/sneezing____yt-od3eFnTQ9HE_10.jpg
a group of people sitting around a table ., ./sample-video-frames/discussing____yt-YY2yjEEoB3U_79.jpg
a man standing on a beach holding a surfboard ., ./sample-video-frames/stretching____getty-rear-view-of-young-woman-exercising-on-beach-miami-florida-usa-video-id96580300_4.jpg
a group of people sitting on a bed in a room ., ./sample-video-frames/crying____giphy-l41JYcm8fQWV1J4oo_0.jpg
a man holding a teddy bear in front of a christmas tree ., ./sample-video-frames/planting____giphy-PQAYpwWIIiScg_1.jpg
a man kiteboarding over a body of water ., ./sample-video-frames/fishing____getty-beach-fishing-ocean-coast-florida-usa-video-id165479630_2.jpg
a group of people playing a game of frisbee ., ./sample-video-frames/jumping____yt-2i78EJNTDa8_134.jpg
a group of people on a court playing tennis ., ./sample-video-frames/swerving____yt-Mt2yMGX9-jo_244.jpg
a car is parked on the side of the road ., ./sample-video-frames/extinguishing____yt-G3RLPx9h2Qk_37.jpg
a large clock mounted to the side of a wall ., ./sample-video-frames/drumming____5-6-1-2-0-9-5-7-5456120957_11.jpg
a group of birds flying through a cloudy sky ., ./sample-video-frames/spreading____getty-global-network-video-id482852647_14.jpg
a group of people on a field playing soccer ., ./sample-video-frames/cheerleading____yt-McY02UZfya0_147.jpg
a man standing in front of a large clock ., ./sample-video-frames/squatting____yt-SrTloMeuy0I_25.jpg
a group of people standing next to a large truck ., ./sample-video-frames/blowing____getty--video-id461758154_3.jpg
a view of a traffic light and a street sign ., ./sample-video-frames/driving____yt-tpgXTu4iaew_24.jpg
a man in a suit and tie standing in a bathroom ., ./sample-video-frames/painting____yt-aY3kO1jkN9U_75.jpg
a park bench sitting in the middle of a forest ., ./sample-video-frames/raining____yt-1m9SA-2MwCQ_61.jpg
a crowd of people standing on top of a tennis court ., ./sample-video-frames/swimming____yt-ghctxRij2sA_128.jpg
a person jumping a snow board in the air, ./sample-video-frames/skating____getty-skateboard-grind-front-side-air-video-id697902798_3.jpg
a close up of a tv with a clock, ./sample-video-frames/spinning____getty-earth-grid-video-id117450832_23.jpg
a cat sitting on top of a wooden chair ., ./sample-video-frames/sitting____giphy-QMou31nZSbjoY_0.jpg
a black and white photo of a group of people ., ./sample-video-frames/covering____getty-cars-in-factory-yard-covered-in-snow-int-idle-car-factory-rows-of-video-id509856403_1.jpg
a group of ties hanging on a wall ., ./sample-video-frames/boarding____giphy-4hdJsgLqxPJ1m_0.jpg
a nintendo wii game controller sitting on top of a table ., ./sample-video-frames/playing+music____yt-RLUe1RzgA_35.jpg
a woman holding a tennis racket in her hand ., ./sample-video-frames/blowing____getty-romantic-date-of-young-couple-on-bicycles-video-id487952520_2.jpg
a woman holding a donut in her hands ., ./sample-video-frames/adult+female+speaking____IEpHLlGE8NM_155.jpg
a picture of a man holding a cell phone ., ./sample-video-frames/sprinting____yt-k9VqsAeMGUI_71.jpg
a bunch of different types of doughnuts in a box ., ./sample-video-frames/bouncing____getty-coffee-beans-pouring-onto-more-video-id497112147_7.jpg
a tennis player on a court with a racket, ./sample-video-frames/running____yt-sZSG4SjqA38_7.jpg
a person riding a skate board at a skate park, ./sample-video-frames/sanding____yt-OvHTSPwEJDo_408.jpg
a small bird perched on top of a tree branch ., ./sample-video-frames/clinging____getty-dragonfly-lands-on-twig-video-id526911589_9.jpg
a couple of women standing next to each other ., ./sample-video-frames/laughing____yt-ea-4bnuHPzw_125.jpg
a man riding a skateboard down a ramp ., ./sample-video-frames/bowling____vine-MUtu6I6UJMw_2.jpg
a group of people standing on top of a street ., ./sample-video-frames/parading____yt-fYLdQa-4M3o_2036.jpg
a crowd of people watching a baseball game ., ./sample-video-frames/autographing____getty-exterior-shots-of-daniel-craig-posing-for-photos-signing-autographs-video-id494888552_3.jpg
a group of people standing in front of a tv ., ./sample-video-frames/hugging____GHEH0PfUS5s_706.jpg
a group of people standing on top of a lush green field ., ./sample-video-frames/digging____yt-RtHfxNDuWg0_139.jpg
a bunch of doughnuts are in a box, ./sample-video-frames/buying____vb-a-woman-in-a-supermarket-buying-vegetables-take-potato-slo1gf6lzj5slgn3e_3.jpg
a man riding a skateboard down the side of a ramp ., ./sample-video-frames/skating____flickr-7-2-9-8-1-3-9-7-2572981397_36.jpg
a man sitting on a couch holding a game controller ., ./sample-video-frames/locking____getty-baby-in-car-seat-video-id476449629_16.jpg
a giraffe standing in the middle of a field ., ./sample-video-frames/bicycling____yt-OqYetoCwVro_216.jpg
a train traveling over a bridge over a river ., ./sample-video-frames/queuing____getty-bangkok-urban-scene-video-id600368222_1.jpg
a person holding a pair of scissors in their hands ., ./sample-video-frames/rinsing____LxmASes_lLE_25.jpg
a black and white photo of a baseball game ., ./sample-video-frames/roaring____yt-xSmL_t2WXMA_107.jpg
a group of people sitting around a table ., ./sample-video-frames/putting____getty-adorable-young-boy-rolling-cookie-dough-with-rollingpin-video-id508598278_6.jpg
a car is parked on the side of the road ., ./sample-video-frames/dripping____yt-qOLdQ_byJxw_23.jpg
a little girl is holding a teddy bear ., ./sample-video-frames/combing____getty-mother-beautify-hair-for-daughter-video-id845036746_1.jpg
a person riding a horse down a hill ., ./sample-video-frames/pedaling____getty-speeding-along-mountain-ridge-video-id480778147_10.jpg
a man is sitting on the floor watching television ., ./sample-video-frames/punting____yt-aUQqHnKTyh4_58.jpg
a baby in a high chair holding a banana ., ./sample-video-frames/bathing____flickr-1-3-8-5070310138_7.jpg
a small bird standing on top of a tree branch ., ./sample-video-frames/eating____flickr-7-0-8-6-5-4-9-5-19470865495_3.jpg
a person holding a knife in front of a cake ., ./sample-video-frames/plunging____getty-milk-pouring-into-glass-slow-motion-video-id638814620_17.jpg
a person holding a cell phone in their hand ., ./sample-video-frames/catching____yt-4-uR-wl14W4_99.jpg
a group of people riding horses on top of a sandy beach ., ./sample-video-frames/stealing____giphy-AZ70LXhjGbybC_1.jpg
a group of people riding horses on a field ., ./sample-video-frames/playing+sports____getty-aerial-view-professional-football-team-breaks-huddle-and-comes-to-of-video-id607004270_28.jpg
a woman holding a tray of food in a kitchen ., ./sample-video-frames/wrapping____getty-mother-and-children-wrapping-a-christmas-present-video-id668895574_9.jpg
a group of people sitting at a table with food ., ./sample-video-frames/dining____getty-friends-enjoying-lunch-on-patio-at-restaurant-video-id457788834_9.jpg
a group of people sitting around a table ., ./sample-video-frames/sitting____HciItrf8_WY_35.jpg
a man in a suit and tie holding a microphone ., ./sample-video-frames/filming____giphy-TCp1MNKYsIZWw_0.jpg
a large group of people in a room ., ./sample-video-frames/jumping____giphy-3o7aCPiXHthIY368N2_1.jpg
a person holding a bowl of cereal and a banana ., ./sample-video-frames/cooking____giphy-l2BlkhkmRuO4w_9.jpg
a man sitting in front of a tv playing a video game ., ./sample-video-frames/boxing____uclV-ABKB94_144.jpg
a man in a suit and tie is smiling ., ./sample-video-frames/flooding____vine-Mb3H9bl0KPU_2.jpg
a cat is sitting in a pot on a table ., ./sample-video-frames/crushing____yt-eCgVgaEYFAM_148.jpg
a man holding a frisbee in his hands ., ./sample-video-frames/blowing____yt-Yti-pAyB2MQ_12.jpg
a group of people sitting at a table with laptops ., ./sample-video-frames/reading____yt-R0hBek4KRZA_868.jpg
a cup of coffee sitting next to a computer keyboard ., ./sample-video-frames/emptying____getty_R-cup-filling-with-black-tea-seoul-south-korea-video-id461491837_1.jpg
a boat floating on top of a body of water ., ./sample-video-frames/flooding____getty-exterior-shots-of-residential-houses-and-streets-flooded-due-to-on-video-id841260936_78.jpg
a large body of water next to a bridge ., ./sample-video-frames/rowing____yt-e8G7WIgkv8A_7.jpg
a woman holding a tennis racquet on a tennis court ., ./sample-video-frames/crawling____flickr-9-1-2-1-1-0-4-8-4091211048_29.jpg
a group of men standing next to each other ., ./sample-video-frames/adult+male+speaking____yt-vagVf5cf-V0_38.jpg
a person holding a pair of scissors in their hands ., ./sample-video-frames/pointing____yt-qRUlwQLRhYU_146.jpg
a man sitting in a car looking out the window ., ./sample-video-frames/kissing____yt-xfHiCESuoSI_21.jpg
a fire hydrant in the middle of a field ., ./sample-video-frames/sawing____yt-d5AKgq5JDBA_1665.jpg
a stove top oven sitting inside of a kitchen ., ./sample-video-frames/cooking____yt-vLlyQu6hUNw_519.jpg
a chocolate cake with white frosting on it ., ./sample-video-frames/cleaning____giphy-Jd1ZkpqYlscZq_4.jpg
a view of a city street from an airport ., ./sample-video-frames/guarding____yt-YYdsw41roXk_108.jpg
a group of people standing around a table with a cake ., ./sample-video-frames/drumming____yt-8sw2bExIJp8_69.jpg
a crowd of people watching a baseball game ., ./sample-video-frames/cheering____yt-kZL9_sRjMHY_3.jpg
a group of people standing next to each other ., ./sample-video-frames/parading____getty-cardinal-jaime-ortega-heads-a-procession-in-honour-of-our-lady-of-video-id487797998_79.jpg
a black and white photo of a city street ., ./sample-video-frames/standing____getty-from-across-and-above-street-marquee-for-lady-in-the-dark-with-giant-video-id507013762_18.jpg
a group of people standing on top of a sandy beach ., ./sample-video-frames/catching____yt-wQWjdtHPyIU_127.jpg
a man riding a skateboard up the side of a ramp ., ./sample-video-frames/pressing____getty-cu_tilt_students-talking-and-looking-at-phone-books-together-in-video-id621885066_2.jpg
a television screen that is on a wall ., ./sample-video-frames/racing____yt-6PrMaVjHS74_92.jpg
a group of people standing around a luggage carousel ., ./sample-video-frames/boarding____getty-london-train-tube-underground-station-passengers-in-rush-hour-england-video-id624192366_20.jpg
a man sitting in front of a laptop computer ., ./sample-video-frames/grinning____getty-businesswoman-using-laptop-and-making-notes-in-office-video-id139069057_8.jpg
a man holding a nintendo wii game controller ., ./sample-video-frames/shouting____getty--video-id97966567_14.jpg
a view of a beach with a surf board on it ., ./sample-video-frames/rolling____getty-breaking-surf-and-waves-roll-in-on-a-deserted-beach-video-id694896457_26.jpg
a woman taking a picture of herself in a mirror ., ./sample-video-frames/steering____getty-loving-couple-driving-with-vintage-car-video-id180682834_12.jpg
a person holding a pair of scissors in their hands ., ./sample-video-frames/poking____iEgQKv35Q_U_3.jpg
a close up of a person holding a surf board, ./sample-video-frames/bulldozing____yt-wKdzbJuiApo_43.jpg
a man riding a motorcycle down a street ., ./sample-video-frames/unloading____flickr-7-6-2-6-0-7-4-6-4776260746_27.jpg
a group of people on a boat in the water ., ./sample-video-frames/floating____giphy-cLIYcrt87tgis_16.jpg
a person holding a pair of scissors in their hands ., ./sample-video-frames/working____HBdJ1aojsGU_117.jpg
a group of people standing next to a stop sign ., ./sample-video-frames/clearing____giphy-7Uj3B0wFx5x72_18.jpg
a man riding a snowboard down a snow covered slope ., ./sample-video-frames/ascending____getty_R-instructor-and-woman-in-tandem-jumping-out-of-plane-video-id618504426_15.jpg
a man riding a wave on top of a surfboard ., ./sample-video-frames/plunging____getty-drone-view-of-jet-skis-riding-on-ocean-cape-town-south-africa-video-id626606572_4.jpg
a collage of photos with a teddy bear, ./sample-video-frames/writing____giphy-3o6Mb4G8rs7EYHmuPK_0.jpg
a person riding skis down a snow covered slope ., ./sample-video-frames/driving____getty-car-onboard-camera-on-a-winter-mountain-pass-video-id463812662_9.jpg
a train station with a train on the tracks ., ./sample-video-frames/ascending____getty_R-people-to-move-the-escalator-in-shopping-mal-video-id625855186_6.jpg
a large truck is parked in a field, ./sample-video-frames/pulling____l3A_Sf5aQRo_327.jpg
a close up of a tooth brush and a cup, ./sample-video-frames/draining____vb-water-running-down-shower-drain-nbeoxproxikzxov5y_2.jpg
a group of people riding on the back of a boat ., ./sample-video-frames/rafting____yt-n6k21NjvqXE_40.jpg
a man standing next to a woman in a forest ., ./sample-video-frames/standing____flickr-5-9-8-1-2-9-3-8-5259812938_15.jpg
a white and brown dog laying on top of a bed ., ./sample-video-frames/howling____yt-xaQooih70k0_49.jpg
a group of people standing in a room ., ./sample-video-frames/turning____getty-distant-view-of-a-businessman-and-businesswoman-standing-indoors-by-video-iddv1423003_16.jpg
a crowd of people watching a baseball game ., ./sample-video-frames/kicking____yt-zF7y_58JnEY_46.jpg
a person cutting a pizza with a knife, ./sample-video-frames/grilling____getty-barbecue-bbq-video-id487903063_7.jpg
a group of people standing on top of a lush green field ., ./sample-video-frames/mowing____yt-76n_Ey0ERSw_89.jpg
a giraffe standing in the middle of a field ., ./sample-video-frames/gripping____getty-simien-wolf-lunges-grabs-and-carries-away-giant-mole-rat-prey-video-id1B03795_0002_12.jpg
a group of people standing in front of a bus ., ./sample-video-frames/riding____getty-man-smiling-driving-convertible-off-road-vehicle-on-rural-desert-road-video-id170202215_24.jpg
a tennis player swinging a racket at a ball, ./sample-video-frames/jumping____yt-AuRdttS5Ers_10.jpg
a group of people playing a game of frisbee ., ./sample-video-frames/kicking____yt-hHcbCfQk8-A_105.jpg
a woman sitting in front of a laptop computer ., ./sample-video-frames/massaging____yt-xOXJhW5Fep8_6.jpg
a group of people swimming in a body of water ., ./sample-video-frames/wetting____yt--z0GX7I96o4_49.jpg
a person sitting at a table with a laptop ., ./sample-video-frames/rolling____getty-making-puff-pastry-wrapped-hot-dogs-video-id668660772_10.jpg
a group of people sitting on top of a wooden bench ., ./sample-video-frames/burying____yt-wQWIXm02QPk_45.jpg
a large white bird flying over a body of water ., ./sample-video-frames/shaking____getty-flashes-on-the-water-video-id592311918_22.jpg
a collage of photos of a person holding a skateboard ., ./sample-video-frames/rising____yt-mxyy5PilayA_171.jpg
a man is using a laptop computer on a table ., ./sample-video-frames/wrapping____giphy-hEtfxnGpIZBE4_2.jpg
a flock of birds flying over a body of water ., ./sample-video-frames/drinking____getty-galahs-crowd-onto-branch-sticking-out-of-waterhole-in-attempt-to-video-id1B05673_0003_5.jpg
a man is playing tennis on a tennis court ., ./sample-video-frames/hitting____flickr-7-5-8-9659565758_3.jpg
a couple of men standing next to each other ., ./sample-video-frames/shaking____yt-YAn82XLHs48_84.jpg
a young boy riding a skateboard down a ramp ., ./sample-video-frames/tying____yt-rQZ9Lx2Pzso_1.jpg
a car parked on the side of the road ., ./sample-video-frames/crashing____meta-1613359_100.jpg
a dog that is standing on a skateboard ., ./sample-video-frames/entering____vine-h6ig6anD2DF_1.jpg
a couple of animals that are standing in the grass ., ./sample-video-frames/blowing____getty-branches-of-golden-wheat-in-the-wind-video-id493621345_5.jpg
a large clock tower towering over a city ., ./sample-video-frames/loading____getty-cargo-ship-depart-from-bangkok-shipyard-time-lapse-for-logistic-4k-video-id514800788_8.jpg
a large passenger jet sitting on top of an airport runway ., ./sample-video-frames/landing____getty-airplane-landing-video-id539288826_12.jpg
a person holding a pair of scissors in their hands ., ./sample-video-frames/vacuuming____yt-15kw5TcGbyE_92.jpg
a group of people standing in a field ., ./sample-video-frames/celebrating____yt-l4bX-wUxR10_134.jpg
a group of people standing around a kitchen ., ./sample-video-frames/throwing____yt-Uk4vJmJuEr8_4.jpg
a young boy is brushing his teeth in the bathroom ., ./sample-video-frames/giggling____flickr-9-3-1-0-7-6-5-1-8493107651_66.jpg
a man holding a nintendo wii game controller ., ./sample-video-frames/adult+male+singing____29wAZ3HH4TY_35.jpg
a close up of a pair of scissors, ./sample-video-frames/filling____giphy-10V6Qyb1Ph6v5e_7.jpg
a couple of birds that are standing in the grass ., ./sample-video-frames/flying____getty-aero-l39-albatros-flying-over-green-fields-video-id1383-134_5.jpg
a black and white photo of a cat on a laptop ., ./sample-video-frames/packing____getty-box-digging-businessman-video-id146436941_4.jpg
a man sitting in front of a window in a room ., ./sample-video-frames/kissing____giphy-uSuTdWHc6jyTu_0.jpg
a man riding a wave on top of a surfboard ., ./sample-video-frames/flowing____yt-y5IfmnqI2lE_104.jpg
a picture of a clock on a building ., ./sample-video-frames/bubbling____getty-bubbles-moving-in-the-deep-water-video-id607704904_15.jpg
a man wearing a tie and a white shirt ., ./sample-video-frames/tying____yt-KD0iAelKaKg_43.jpg
a close up of a keyboard and a mouse, ./sample-video-frames/swimming____getty-life-in-shimantogawa-river-kochi-japan-video-id481248208_7.jpg
a pizza sitting on top of a pan on top of a stove ., ./sample-video-frames/grilling____yt-aloiPD-uxAI_220.jpg
a man riding a wave on top of a surfboard ., ./sample-video-frames/surfing____getty-slow-motion-pan-medium-shot-female-surfer-standing-up-on-surfboard-video-id656-24_2.jpg
a woman wearing a tie and a hat ., ./sample-video-frames/barking____vine-hMlE22BdgbD_1.jpg
a close up of a person holding a pair of scissors, ./sample-video-frames/manicuring____yt-jNqiHJ_qmX0_96.jpg
a television screen is on a wall in a room ., ./sample-video-frames/playing+videogames____yt--38dDR9k61E_139.jpg
a picture of a person using a computer ., ./sample-video-frames/combusting____getty-red-lantern-in-front-of-old-chinese-folk-house-for-celebrating-spring-video-id641176182_6.jpg
a bag of luggage sitting on top of a bed ., ./sample-video-frames/packing____yt-H9tzRu--Yow_115.jpg
a black and white photo of a man talking on a cell phone ., ./sample-video-frames/flowing____yt-eMaqI1s6Rq4_49.jpg
a view of a mountain range from below ., ./sample-video-frames/hiking____flickr-0-3-1-6-7-2-9-8-15703167298_3.jpg
a group of people sitting at a table in a room ., ./sample-video-frames/cheering____flickr-8-3-8-7929839838_4.jpg
a couple of women standing next to each other ., ./sample-video-frames/speaking____getty-businesswomen-talking-working-at-computer-in-desk-video-id628023314_5.jpg
a man wearing a hat and a tie ., ./sample-video-frames/dancing____yt-2CWUE1VBOps_99.jpg
a close up of a person holding a kite, ./sample-video-frames/twisting____alexander-despatie-performs-forward-two-and-a-half-somersault-dive-in-video-id1B24470_0010.jpg
a dog is sitting on a couch with a remote ., ./sample-video-frames/sneezing____giphy-vgZIdlOnlR1G8_0.jpg
a man in a suit and tie holding a camera ., ./sample-video-frames/licking____giphy-B6NHMUbGVImgo_0.jpg
a woman is playing a video game in a room, ./sample-video-frames/turning____giphy-fhhr82MuFFInS_0.jpg
a woman standing next to a parking meter ., ./sample-video-frames/guarding____getty-hospitalised-man-under-police-guard-after-bodies-found-in-house-fire-video-id658616880_3.jpg
a group of people standing around a table with a cake ., ./sample-video-frames/competing____getty-female-martial-arts-athletes-in-the-ring-video-id615860754_12.jpg
a tennis player in action on the court ., ./sample-video-frames/flipping____vine-MAM172QVZ3r_1.jpg
a woman sitting on a couch holding a wii remote ., ./sample-video-frames/waxing____vine-Me-waxing-my-legs-swag-MakennaKaehler-hPlPvi6D5mg_1.jpg
a view of a plane wing from a plane window ., ./sample-video-frames/piloting____yt-CvybpNp3X74_272.jpg
a man standing in front of a train station ., ./sample-video-frames/shoveling____yt-2ffJYq6bjhY_74.jpg
a group of people standing in front of a tv ., ./sample-video-frames/sniffing____yt-Hl5DMerevyg_54.jpg
a bird perched on top of a tree branch ., ./sample-video-frames/flying____getty-african-grey-parrot-flock-flies-in-forest-clearing-central-african-video-id527803815_8.jpg
a group of people standing in front of a display ., ./sample-video-frames/dancing____yt-8ssa02CYk-o_153.jpg
a man standing next to a horse in a field ., ./sample-video-frames/filling____cR7iwaMZKdo_128.jpg
a picture of a person holding a clock ., ./sample-video-frames/discussing____yt-Wt82zlEOSUQ_137.jpg
a person holding a cell phone in their hand ., ./sample-video-frames/assembling____yt-0kxqOebHqmE_371.jpg
a collage of photos with a tv and a clock, ./sample-video-frames/licking____yt-pzL9kSQ7aV0_14.jpg
a person holding a pair of scissors in their hands ., ./sample-video-frames/waxing____vb-legs-epilation-process-in-gloves-in-salon-rlgx-ohxwinl4b7z0_14.jpg
a train traveling down tracks next to a lush green field ., ./sample-video-frames/carrying____yt-eg65qltFriE_14.jpg
a man in a red shirt is holding a frisbee, ./sample-video-frames/climbing____yt-laDQUdbZQN0_30.jpg
a glass of wine sitting on top of a table ., ./sample-video-frames/playing+music____getty-sideview-of-woman-playing-flugelhorn-trumpet-video-id473159387_3.jpg
a woman in a white shirt is holding a cellphone, ./sample-video-frames/saluting____giphy-SlZ8Rbvm7TMt2_3.jpg
a tennis court with a tennis racket and a ball, ./sample-video-frames/playing+sports____getty-athlete-with-prosthetic-leg-running-on-track-video-id589463562_2.jpg
